loc_id,name,addr,coords,manufacturer,type_2_num,type_2_power,ccs_num,ccs_power,chademo_num,chademo_power,gbt_num,gbt_power,type_1_num,type_1_power,company,price,working_time,phone,desc,type,country,area,city
38909,Панавто-Запад 150 кВт,"Одинцово, раб.п.Заречье,ул.Торговая,д.4,с.2","55.685904, 37.414156",,1,22.0,1,150.0,0,0.0,1,150.0,0,0.0,Electro.Cars,"{'type_2': 20.0, 'gbt': 20.0, 'ccs': 20.0}",,,"
Type 2: 00:00 - 00:00 20 ₽/кВт•ч
GB/T: 00:00 - 00:00 20 ₽/кВт•ч
CCS/SAE: 00:00 - 00:00 20 ₽/кВт•ч",public_station_paid_fast,1.0,7.0,1984.0
8597,ТЦ «Небо»,"Россия, Москва, улица Авиаторов, 3А","55.64361205197002, 37.39817976951599",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{'type_2': 0.0},0-24,+7 (495) 197-88-08,"Зарядки ТЦ «Небо»                                                       
8:00-22:00 парковка бесплатная                             
22:00-8:00 первые 2 часа бесплатно, далее 600₽ за ночь.",public_station,1.0,10.0,1666.0
39775,Энергия Москвы № 084,"Россия, Москва, Рузская улица","55.665026, 37.48057",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,Энергия Москвы,{},,+74950181920,"Энергия Москвы. Станция № 084 / 2 х 22 кВт
Авторизация через приложение МосТранспорт.",public_station,1.0,10.0,1666.0
1320,зарядка,"Россия, Москва, Соколово-Мещерская улица, 27к1","55.90403467078181, 37.38066796213389",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,В парке,public_station,1.0,10.0,1666.0
1482,Мойка АКВАСИТИ,"Россия, Москва, Новозаводская улица, 12А","55.75319790805997, 37.50291667878628",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79296504112,"Заряжают во время комплексной
 мойки электромобиля. Предупредить менеджера. ",public_station,1.0,10.0,1666.0
40395,"Гипермаркет Говорово, 47й км МКАД, вл31с1","Гипермаркет Говорово, 47й км МКАД, вл31с1","55.659474, 37.428267",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,Sitronics,"{'type_2': 17.0, 'ccs': 17.0, 'chademo': 17.0}",0-24,,Станция на бесплатной крытой парковке гипермаркета,public_station_paid_fast,1.0,10.0,
41149,ARTIS 18 «Family room‎»‎,"Москва, поселение Московский, Киевское шоссе, 23-й километр, 8, стр. 1","55.629845, 37.422599",,1,22.0,1,60.0,1,60.0,1,60.0,0,0.0,ItCharge,"{'type_2': 15.0, 'gbt': 25.0, 'ccs': 25.0, 'chademo': 25.0}",,,Круглосуточно. На парковке ТЦ «Family room‎»‎. Быстрая зарядная станция для электромобилей 80 кВт. При возникнувших трудностях обращайтесь в поддержку - +7 495 177-77-37,public_station_paid_fast,1.0,10.0,2090.0
39862,Энергия Москвы № 291,"Россия, Москва, Соколово-Мещерская улица","55.905454, 37.385353",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,Энергия Москвы,{},,+74950181920,"Энергия Москвы. Станция № 291 / 2 х 22 кВт
Авторизация через приложение МосТранспорт.",public_station,1.0,10.0,1666.0
39920,ARTIS #13 ТЦ «Парус»,"Москва, Новокуркинское шоссе, 1 (парковка ТЦ ""Парус"", этаж -1)","55.885025, 37.406961",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,ItCharge,{'type_2': 15.0},,,"Круглосуточно. На парковке ТЦ «Парус». (-1 этаж)
Станция зарядная для электромобилей 22 кВт.  
Максимальная мощность заряда через однофазный кабель - 7кВт. При возникнувших трудностях обращайтесь в поддержку - +7 495 177-77-37",public_station_paid,1.0,10.0,1666.0
10027,Ensto AC22 Химки.Юбилейный #25,"МО, Химки, ул. Юбилейный пр-т, 77","55.897578, 37.408327",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,ItCharge,{},,,"""Зарядная станция Ensto AC22
Мощность 22 кВт Type2 (розетка)

Оператор: компания """"Энергоцентр""""
8-800-220-0-220

Чтобы открыть крышку - воспользуйтесь кнопкой """"Начать зарядку"""" в приложении.
Подробная инструкция по ссылке: https://t.me/EnstoBot""",public_station,1.0,7.0,15.0
1434,"Лодочная,17","Россия, Москва, Лодочная улица","55.83620787952125, 37.459677793085575",,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,,{},0-24,+79104277950,На парковке,public_station,1.0,10.0,1666.0
39707,"Punkt E, DC, Ашан","МКАД, 66-й километр, 1, Москва, Россия","55.81037, 37.38391",,0,0.0,1,60.0,1,60.0,0,0.0,0,0.0,Пункт Е,"{'ccs': 17.0, 'chademo': 17.0}",0-24,88002223700,"В начале 9го парковочного ряда. Инструкцию смотрите в приложении Punkt-E.
CCS 200A 1000V
Chademo 125A 500V
Enel X JuicePump 60kW",public_station_paid_fast,1.0,10.0,1666.0
38661,"№43 Химки, Ленинградское ш., 23 км, вл. 36","Россия, Московская область, Химки","55.90856356349512, 37.4077890934863",,0,0.0,1,120.0,1,90.0,1,120.0,0,0.0,RosSeti,"{'gbt': 19.0, 'ccs': 19.0, 'chademo': 19.0}",,,"№43 Химки, Ленинградское ш., 23 км, вл. 36",public_station_paid_fast,1.0,7.0,15.0
1550,МЕГА Икеа Ашан Химки,"Машкинское шоссе, 2, Химки, Московская область, Россия","55.914047, 37.396213",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79035690190,"Underground parking Auchan

Подземная парковка Ашан.
Место Д10 и Д11. 2 станции Type 2 
Установлены ограничители для въезда на места Д10 и Д11. 
Для возможности поставить на зарядку нужно позвонить по номеру  +7(903)569-01-90 (он указан на баннере над местами).
От вызова, до разблокировки 5-10 мин!",public_station,1.0,7.0,15.0
39911,Энергия Москвы № 411,"Россия, Москва, улица Барклая","55.74485, 37.49679",,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,Энергия Москвы,{},,+74950181920,"Энергия Москвы. Станция № 411 / 1 х 50 кВт
Авторизация через приложение МосТранспорт.",public_station_fast,1.0,10.0,1666.0
40834,Major Auto,"Россия, Москва","55.789046, 37.387368",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},С 8:00 до 21:00,,,public_station,1.0,10.0,1666.0
8595,Зарядка в подвале кафе «Botteganova Organic»,"ул. Маршала Рыбалко, 2, корп. 9, 123060","55.79837011097236, 37.49675128608942",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{'type_2': 0.0},,+7 (495) 740-33-96,Кафе даёт в подвале заряжаться недорого,public_station,1.0,10.0,1666.0
1464,ЖК Мир Митино,"Россия, Москва, Муравская улица, 42к1","55.86112279879127, 37.372670620679855",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},10 - 22,,,home_station,1.0,10.0,1666.0
4042,"Мособлэнерго, ""умная опора"", 3.5 кВт","Борисовское шоссе, Серпухов, Московская область, Россия, 142253","54.913265, 37.440411",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,Фора встроенная в опору освещения. Активируется через приложение МЭС (Мосэнергосбыт),public_station,1.0,7.0,482.0
1330,Заправка Роснфть,"Россия, Москва, Трикотажный проезд, 3","55.83586163499295, 37.39713974297047",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,Роснефть спасла)) ,public_station,1.0,10.0,1666.0
9448,UFO00036,"Трасса М2, Щекинский район, деревня Солова, дом 11","53.9089591, 37.4719905",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PortalEnergy,"{'type_2': 15.0, 'type_1': 15.0}",,,Находится на фасаде магазина «Верный» Телефон технической поддержки: 89315803583,public_station_paid,1.0,114.0,855.0
4044,АЗС Газпромнефть,"Борисовское ш., 41, Серпухов, Московская обл., Россия, 142207","54.914343, 37.447115",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,7.0,482.0
1436,"ЖК ""Парк Рублёво""","г. Красногорск, ул. Согласия 10/1","55.813966, 37.379218",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},10:00 — 24:00,+79513976634,Европейский Tesla Wall Connector с Type 2 на 22квт находится на -2 этаже подземной парковки. Необходимо позвонить перед приездом.,public_station,1.0,10.0,1666.0
4005,"195-й квартал, 17 стр. 1А","Россия, Москва, поселение Сосенское, деревня Столбово, жилой комплекс Эко Бунино","55.5398015044798, 37.45598707348108",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,"Две зарядные станции по 2 порта Type 2
Активация по RFID
Не работают",public_station,1.0,10.0,868.0
1478,Porsche Центр Москва,"Россия, Москва, Северный административный округ, район Левобережный","55.87440894093454, 37.45185881853104",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},08:00 - 22:00,+74991121911,"Станция зарядки на 2 места на территории дилерского центра. Въезд свободный, но на ночь шлагбаум закрывают.",public_station,1.0,10.0,1666.0
1406,АЗС Газпромнефть,"Россия, Москва, улица Свободы, 70","55.87235453643406, 37.44077257812023",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,,public_station,1.0,10.0,1666.0
1339,Tesla,"Россия, Москва, Муравская улица, 16к13","55.86011821446765, 37.3631239682436",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,10.0,1666.0
39861,Энергия Москвы № 290,"Россия, Москва, Воротынская улица","55.889497, 37.388017",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,Энергия Москвы,{},,+74950181920,"Энергия Москвы. Станция № 290 / 2 х 22 кВт
Авторизация через приложение МосТранспорт.",public_station,1.0,10.0,1666.0
39412,CarPlace,"Россия, Москва, Мосфильмовская улица, 98к3","55.698474, 37.472653",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,"только для резидентов ЖК
приложение CarPlace, открылось по QR коду который расположен на белом листе",public_station_paid,1.0,10.0,1666.0
39579,"ТЦ Тиара, Мичуринский пр-т, 27, Москва","ТЦ Тиара, Мичуринский пр-т, 27, Москва","55.697176, 37.499772",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,Sitronics,"{'type_2': 17.0, 'ccs': 17.0, 'chademo': 17.0}",10:00-22:00,,"Станция на подземной парковке, первый час – 0 р., далее – 100 р/час. Сектор А2",public_station_paid_fast,1.0,10.0,1666.0
854,,"улица Дубравная, Теплоколодезянская, Белгородская область, Россия, 443047","51.298112, 37.491929",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,,home_station,1.0,74.0,294.0
40536,"АЗС Нефтьмагистраль, ш. Международное, Химки","АЗС Нефтьмагистраль, ш. Международное, Химки","55.92049, 37.39521",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,Sitronics,"{'type_2': 17.0, 'ccs': 17.0, 'chademo': 17.0}",0-24,,Справа от минимаркета,public_station_paid_fast,1.0,7.0,15.0
39774,Энергия Москвы № 083,"Россия, Москва, Раменский бульвар","55.698007, 37.502967",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,Энергия Москвы,{},,+74950181920,"Энергия Москвы. Станция № 083 / 2 х 22 кВт
Авторизация через приложение МосТранспорт.",public_station,1.0,10.0,1666.0
1500,"АЗС ""Лукойл"" Химки","Yubileynyy Prospekt, владение 77, Khimki, Moskovskaya oblast', Russia, 141407","55.897559, 37.40823",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+78002200220,Находится на территории АЗС Лукойл N406 справа от входа.,public_station,1.0,7.0,15.0
